"id","ts","temperature","humidity","pm25","pm10","latitude","longitude","room_id"
"285","2025-03-31 07:27:18","31","66","28","30","13.744800","100.512700","1"
"286","2025-03-31 07:37:23","31","68","27","27","13.744800","100.512700","1"
"287","2025-03-31 07:47:27","31","70","23","27","13.744800","100.512700","1"
"288","2025-03-31 07:57:32","31","62","27","29","13.744800","100.512700","1"
"289","2025-03-31 08:07:37","31","72","24","24","13.744800","100.512700","1"
"290","2025-03-31 08:17:42","31","60","28","28","13.744800","100.512700","1"
"291","2025-03-31 08:27:46","31","65","31","35","13.744800","100.512700","1"
"292","2025-03-31 08:37:51","31","67","28","28","13.744800","100.512700","1"
"293","2025-03-31 08:47:56","31","66","28","32","13.744800","100.512700","1"
"294","2025-03-31 08:58:01","31","64","27","27","13.744800","100.512700","1"
"295","2025-03-31 09:08:06","31","65","38","45","13.744800","100.512700","1"
"296","2025-03-31 09:18:10","31","64","43","51","13.744800","100.512700","1"
"297","2025-03-31 09:28:16","31","64","41","49","13.744800","100.512700","1"
"298","2025-03-31 09:38:21","31","68","45","55","13.744800","100.512700","1"
"299","2025-03-31 09:48:25","31","67","45","56","13.744800","100.512700","1"
"300","2025-03-31 09:58:30","31","63","44","53","13.744800","100.512700","1"
"301","2025-03-31 10:08:36","31","68","48","63","13.744800","100.512700","1"
"302","2025-03-31 10:18:41","31","66","46","58","13.744800","100.512700","1"
"303","2025-03-31 10:28:46","31","68","46","57","13.744800","100.512700","1"
"304","2025-03-31 10:38:51","31","67","48","59","13.744800","100.512700","1"
"305","2025-03-31 10:48:56","31","63","46","59","13.744800","100.512700","1"
"306","2025-03-31 10:59:01","31","64","46","56","13.744800","100.512700","1"
"307","2025-03-31 11:09:06","31","68","48","58","13.744800","100.512700","1"
"308","2025-03-31 11:29:15","31","67","45","54","13.744800","100.512700","1"
"309","2025-03-31 11:39:20","31","65","45","57","13.744800","100.512700","1"
"310","2025-03-31 11:49:26","31","66","42","52","13.744800","100.512700","1"
"311","2025-03-31 11:59:30","31","69","45","56","13.744800","100.512700","1"
"312","2025-03-31 12:09:35","31","64","46","57","13.744800","100.512700","1"
"313","2025-03-31 12:19:40","31","67","43","51","13.744800","100.512700","1"
"314","2025-03-31 12:39:50","31","65","46","56","13.744800","100.512700","1"
"315","2025-03-31 13:00:01","31","65","42","51","13.744800","100.512700","1"
"316","2025-03-31 13:10:05","31","69","41","49","13.744800","100.512700","1"
